2014 Co-Motion Speedster Co-Pilot,675,57397,7495,
2014 Co-Motion Speedster Co-Pilot,675,57397,7495,
2013 Serotta Legend SG (SRAM Red),738,78173,7495,
2013 Serotta MeiVici SG (SRAM Red),738,78175,7495,
2011 Ellsworth Coefficient (SRAM Red),847,70651,7495,
1997 Santana Aluminum Triplet (01),735,46278,7495,
1997 Santana Aluminum Triplet (02),735,46279,7495,
1997 Santana Aluminum Triplet (03),735,46280,7495,
2000 Santana Dual Moto,735,51582,7495,
2000 Santana Cabrio,735,51581,7495,
2013 Seven Cycles Axiom SLX (Dura-Ace),939,69818,7495,
2013 Seven Cycles Axiom SLX (SRAM Red),939,78170,7495,
2013 Seven Cycles Axiom SLX (Ultegra Di2),939,78171,7495,
2013 Lynskey Performance R440 (Ultegra 6800),1087,78410,7497,
2015 Niner Jet 9 RDO 5-Star XX1,1047,79690,7499,
2017 BMC fourstroke 01 XT Di2,792,88833,7499,
2016 BMC Speedfox 01 (XX1),792,82860,7499,
2017 BMC roadmachine 01 Ultegra Di2,792,88842,7499,
2016 Juliana Furtado CC XX1 - Women's,1254,84387,7499,
2016 Juliana Furtado CC XX1 - Women's,1254,84481,7499,
2016 Juliana Joplin CC XX1 - Women's,1254,84393,7499,
2016 Juliana Joplin CC XX1 - Women's,1254,84487,7499,
2016 Ibis Mojo HD3 (Deore XT Werx),688,84186,7499,
2016 Ibis Mojo HD3 (Deore XT Werx),688,84276,7499,
2017 Orbea Orca M11LTD,1024,89665,7499,
2015 Orbea Ordu M10-LTD,1024,81520,7499,
2015 Pivot Cycles Mach 6 Carbon XTR 1x,1058,81682,7499,
2016 Intense Cycles Tracer T275C Palmer Edition,1074,84335,7499,
2016 Intense Cycles Tracer T275C Palmer Edition,1074,84428,7499,
2016 Parlee Cycles Chebacco (Dura-Ace Di2),1108,85303,7499,
2016 Parlee Cycles Chebacco (Dura-Ace Di2),1108,85603,7499,
2016 Santa Cruz Tallboy CC XX1,818,85885,7499,
2016 Devinci Leo SL Dura-Ace Di2,954,79103,7499,
2017 Kona Hei Hei Race Supreme 29,694,89417,7499,
2017 Kona Hei Hei Trail Supreme,694,87133,7499,
2017 Kona Hei Hei Trail Supreme 27.5,694,89421,7499,
2017 Kona SUPREME OPERATOR,694,64046,7499,
2016 Niner RKT 9 RDO 4-Star X01 RS1,1047,84919,7500,
2016 Niner RKT 9 RDO 4-Star X01 RS1,1047,85008,7500,
2017 Niner RKT 9 RDO 5-Star X01 Eagle,1047,89530,7500,
2012 Felt F1 (Red),1006,71955,7500,
2009 Felt B2 Pro,1006,59965,7500,
2011 Cannondale Flash Carbon 1,672,62271,7500,
2011 Cannondale Flash HI-MOD 1,672,70485,7500,
2016 Cannondale Jekyll Carbon 1,672,63497,7500,
2016 Cannondale SuperSix EVO Hi-MOD Dura-Ace 1,672,82959,7500,
2011 Cannondale SuperX SRAM RED,672,63519,7500,
2016 Cannondale Slice Dura-Ace Di2,672,78976,7500,
2015 Norco Threshold SL Dura-Ace Di2,714,79759,7500,
2016 Norco Valence C SL Dura-Ace Di2,714,85074,7500,
2016 Norco Valence C SL Dura-Ace Di2,714,85164,7500,
2014 Giant Propel Advanced SL 1,683,77459,7500,
2013 Giant Propel Advanced SL 1,683,77459,7500,
2017 Specialized CruX,741,86022,7500,
2016 Specialized CruX,741,86022,7500,
2016 Specialized S-Works Crux,741,80780,7500,
2017 Specialized Demo 8,741,57207,7500,
2011 Specialized Enduro,741,55510,7500,
2016 Specialized Epic Pro Carbon 29 World Cup,741,83254,7500,
2014 Specialized Fate Carbon 29 - Women's,741,86060,7500,
2013 Specialized Fate Carbon 29 - Women's,741,86060,7500,
2017 Specialized FSR Expert 6Fattie,741,87903,7500,
2011 Specialized Stumpjumper 29er,741,87992,7500,
2013 Specialized Stumpjumper Carbon 29 SRAM,741,87995,7500,
2011 Specialized S-Works Enduro,741,55537,7500,
2013 Specialized S-Works Fate Carbon 29,741,73806,7500,
2014 Specialized S-Works Fate Carbon 29 - Women's,741,76465,7500,
2013 Specialized S-Works Fate Carbon 29 - Women's,741,76465,7500,
2011 Specialized S-Works Stumpjumper 29er,741,70509,7500,
2013 Specialized S-Works Stumpjumper Carbon 29 SRAM,741,71819,7500,
2013 Specialized SWorks Stumpjumper Carbon 29 XTR,741,75841,7500,
2013 Specialized S-Works Stumpjumper Carbon 29 XTR,741,71818,7500,
2016 Specialized Turbo Levo FSR Expert 6Fattie,741,86163,7500,
2017 Specialized Demo 8,741,57207,7500,
2015 Specialized Roubaix SL4 Pro Race Disc UDi2,741,80288,7500,
2017 Specialized Venge ViAS Pro Disc UDi2,741,88071,7500,
2013 BMC TE01 29 XTR,792,74935,7500,
2013 BMC Teamelite TE01 (XTR),792,76969,7500,
2013 BMC SLR01 Sram Red,792,74933,7500,
2013 BMC Teammachine SLR01 (SRAM Red Compact),792,76976,7500,
2013 BMC Teammachine SLR01 (SRAM Red),792,73209,7500,
2017 Diamondback Podium Equipe,679,83774,7500,
2016 Diamondback Podium Equipe,679,83774,7500,
2016 Diamondback Podium Equipe,679,83862,7500,
2017 Diamondback Serios F,679,80946,7500,
2015 Diamondback Serios F,679,80946,7500,
2008 Guru Evolo Record,850,67345,7500,
2015 Guru Praemio Custom (Ultegra Di2),850,79392,7500,
2008 Guru Women's Evolo Record,850,67377,7500,
2015 Litespeed Citico (SRAM XX1),767,82179,7500,
2016 Litespeed Pinhoti SL (XX1),767,84527,7500,
2016 Litespeed Pinhoti SL (XX1),767,84614,7500,
2008 Litespeed Ghisallo (Dura-Ace),767,66088,7500,
2000 Litespeed Taliani,767,47613,7500,
2005 da Vinci Designs Symbiosis,920,47187,7500,
2000 da Vinci Designs Symbiosis,920,47187,7500,
1998 da Vinci Designs Symbiosis,920,47187,7500,
2001 da Vinci Designs Symbiosis Chromoly,920,52560,7500,
2003 da Vinci Designs Symbiosis Full Suspension,920,53922,7500,
2002 da Vinci Designs Symbiosis Full Suspension,920,53922,7500,
2009 da Vinci Designs Joint AdVenture TI,920,52553,7500,
2003 da Vinci Designs Joint AdVenture TI,920,52553,7500,
2002 da Vinci Designs Joint AdVenture TI,920,52553,7500,
2001 da Vinci Designs Joint AdVenture TI,920,52553,7500,
2001 da Vinci Designs Joint Venture Titanium,920,52558,7500,
2016 Cervelo R5 (Dura-Ace),1002,76967,7500,
2015 Cervelo R5 (Dura-Ace),1002,76967,7500,
2014 Cervelo S5 VWD (Dura-Ace),1002,77024,7500,
2013 Cervelo S5 VWD (Dura-Ace),1002,77024,7500,
2012 Cervelo S5 VWD SRAM Red,1002,71764,7500,
2013 Cervelo P5 Six (Red),1002,77032,7500,
2014 Cervelo P5 Six Dura-Ace,1002,79032,7500,
2014 Cervelo P5 Six Dura-Ace,1002,79042,7500,
2011 Louis Garneau Gennix R1 Pro (C24),1089,71567,7500,
2012 Orbea Terra TDR,1024,64221,7500,
2013 Orbea Orca Dama GDR - Women's,1024,76115,7500,
2013 Orbea Orca Dama GRD - Women's,1024,76123,7500,
2013 Orbea Orca GDR,1024,64204,7500,
2013 Orbea Orca GRD,1024,64206,7500,
2014 Orbea Ordu M-Team,1024,78057,7500,
2017 Focus O1E Team,1098,89214,7500,
2011 Focus Izalco Team 1.0,1098,71223,7500,
2011 Focus Izalco Team 1.0 Compact,1098,71222,7500,
2017 Trek Farley 9.9,750,86276,7500,
2012 Trek Superfly 100 Pro,750,71795,7500,
2012 Trek Superfly 100 Pro (Gary Fisher Collection),750,91307,7500,
2017 Trek Emonda SLR 8,750,78841,7500,
2007 Trek Madone 6.9 SSL,750,64677,7500,
2018 Trek Madone 9.5,750,82586,7500,
2018 Trek Madone 9.5 Women's,750,91251,7500,
2014 Pivot Cycles Mach 5.7 Carbon (XTR),1058,76749,7500,
2014 Pivot Cycles Mach 5.7 Carbon (XTR) - Women's,1058,79905,7500,
2014 Pivot Cycles Mach 5.7 Carbon (XX1),1058,76750,7500,
2014 Pivot Cycles Mach 5.7 Carbon (XX1) - Women's,1058,79906,7500,
2009 Jamis Dakar XCR Team,690,60309,7500,
2011 Devinci Dexter SL,954,71279,7500,
2014 Devinci Wilson Carbon SL,954,77812,7500,
2010 Kuota KOM Dura-Ace,1045,66021,7510,
2013 Lynskey Performance Pro650 FS-140 (XTR),1087,78394,7512,
2017 Seven Cycles Axiom SLX Shimano Dura Ace 9100,939,90010,7514,
2013 Lynskey Performance R340 (Dura-Ace Di2),1087,78404,7516,
2013 Ibis Mojo HD (XTR),688,72931,7539,
2014 Seven Cycles Elium SL (Shimano Dura-Ace 9000),939,80168,7545,
2013 Lynskey Performance Pro29 FS-120 (XTR),1087,78390,7547,
2015 Pivot Cycles Les 27.5 Carbon XTR 1x Reynolds Carbon,1058,81545,7549,
2015 Pivot Cycles Les 29 Carbon XTR 1x Reynolds Carbon,1058,81559,7549,
2013 Cannondale F29 Carbon 1,672,73376,7550,
2010 Guru Geneo Dura-Ace,850,65873,7550,
2012 Focus Izalco Chrono 1.0,1098,71210,7550,
2015 Pivot Cycles Mach 429 Carbon X01 Reynolds Carbon,1058,81609,7574,
2015 Pivot Cycles Mach 429 Carbon XTR/XT Pro 1x Reynolds Carbon,1058,81617,7574,
2015 Pivot Cycles MACH 429SL X01 Reynolds Carbon,1058,81638,7574,
2015 Pivot Cycles MACH 429SL XTR/XT Pro 1x Reynolds Carbon,1058,81644,7574,
2015 Cannondale Jekyll Carbon Team,672,78961,7580,
2014 Cannondale Women's SuperSix EVO Hi-MOD Red,672,74025,7580,
2012 Ibis Mojo HD (XX),688,72933,7589,
2010 Masi 3VC Red,769,62879,7595,
2016 Ibis Mojo HD3 (X01 Werx),688,84193,7599,
2016 Ibis Mojo HD3 (X01 Werx),688,84283,7599,
2016 Ibis Tranny 29 (XTR 1X),688,84244,7599,
2016 Ibis Tranny 29 (XTR 1X),688,84311,7599,
2016 Orbea Orca M10i Cofidis,1024,85266,7599,
2016 Orbea Orca M10i Cofidis,1024,85566,7599,
2016 Orbea Orca M10i Cofidis - Custom,1024,85267,7599,
2016 Orbea Orca M10i Cofidis - Custom,1024,85567,7599,
2015 Orbea Ordu M20i-LTD,1024,81523,7599,
2015 Pivot Cycles Mach 429 Carbon XTR 2x,1058,81614,7599,
2017 Pivot Cycles Mach 429 Trail TEAM XTR 1x,1058,89761,7599,
2017 Pivot Cycles Mach 429 Trail Team XTR 1x 27.5+,1058,89762,7599,
2016 Parlee Cycles Altum (Dura-Ace),1108,85282,7599,
2016 Parlee Cycles Altum (Dura-Ace),1108,85582,7599,
2016 Parlee Cycles Altum (RED 22),1108,85285,7599,
2016 Parlee Cycles Altum (RED 22),1108,85585,7599,
2016 Parlee Cycles Altum Disc (Dura-Ace Di2),1108,85288,7599,
2016 Parlee Cycles Altum Disc (Dura-Ace Di2),1108,85588,7599,
2017 Parlee Cycles Altum SRAM RED eTap,1108,89693,7599,
2016 Kona SUPREME OPERATOR,694,64046,7599,
2014 Quintana Roo Illicito Di2 Race,875,79926,7600,
2013 Cannondale Scalpel 29'er Carbon 1,672,71724,7600,
2017 Specialized FSR Expert 6Fattie - TLD,741,91050,7600,
2015 Specialized Tarmac Pro Race Disc (Ultegra Di2),741,81855,7600,
2014 Guru Photon R Custom (Ultegra),850,79373,7600,
2015 Guru Praemio R Disc (Ultegra),850,81096,7600,
2008 Litespeed Archon (Dura-Ace),767,67313,7600,
2008 Litespeed Icon (Record),767,67318,7600,
2005 da Vinci Designs Joint Venture 700 - Titanium,920,56568,7600,
2003 da Vinci Designs Joint Venture Titanium,920,52558,7600,
2002 da Vinci Designs Joint Venture Titanium,920,52558,7600,
2013 Pivot Cycles Mach 429 Carbon (XTR),1058,76762,7600,
2015 Pivot Cycles MACH 429SL XTR 2x,1058,81642,7600,
2014 Pivot Cycles Mach 6 Carbon (XTR),1058,79912,7600,
2014 Pivot Cycles Mach 6 Carbon (XX1),1058,79913,7600,
2014 Rocky Mountain Altitude 799 MSL,728,79988,7600,
2014 Rocky Mountain Instinct 999 MSL,728,79994,7600,
2009 Fuji SL1 SRAM,681,68161,7600,
2016 Seven Cycles Evergreen SLX (SRAM RED 22 Mechanical),939,80188,7615,
2016 Seven Cycles Evergreen SLX (SRAM RED 22 Mechanical),939,80188,7615,
2016 Seven Cycles Mudhoney SLX (Shimano Dura-Ace 9000 Disc),939,80207,7635,
2015 Norco Tactic SL RED,714,79754,7640,
2016 Lynskey Performance 30th Anniversary Legacy LTD,1087,87217,7660,
2010 Orbea Diva Red,1024,66876,7660,
2017 Seven Cycles Evergreen SLX Shimano Ultegra Di2,939,90015,7663,
2013 Fuji D6 10,681,75180,7669,
2010 Orbea Orca Red,1024,62994,7670,
2010 Orbea Orca Red,1024,62994,7670,
2007 Co-Motion Robusta,675,52532,7695,
2007 Co-Motion Roadster Triplet,675,58541,7695,
2007 Co-Motion Robusta,675,52532,7695,
2014 Seven Cycles Evergreen SLX (Campagnolo Record),939,80186,7695,
2013 Seven Cycles Diamas S (Record),939,77118,7695,
2014 Seven Cycles Evergreen SLX (Campagnolo Record),939,80186,7695,
2009 Pivot Cycles Mach 4 SL Carbon Limited,1058,68447,7695,
2002 Bilenky Air Tandem,663,42450,7695,
2007 Co-Motion Robusta (Shimano Dura-Ace),675,66308,7696,
2017 Norco Optic C7.1,714,87340,7699,
2017 Norco Optic C7.1 Eagle,714,87341,7699,
2017 Norco Optic C9.1,714,87353,7699,
2017 Norco Optic C9.1 Eagle,714,87354,7699,
2016 BMC Teammachine SLR01 (Dura-Ace),792,76978,7699,
2015 Pivot Cycles Mach 5.7 Carbon XTR 2x,1058,81655,7699,
2015 Pivot Cycles Mach 6 Carbon XTR 2x,1058,81684,7699,
2015 Lynskey Performance Pro29 (SRAM X01),1087,81308,7700,
2007 Merlin Extralight (Record),864,66490,7700,
2012 Felt Z2,1006,62485,7700,
2013 Yeti Cycles SB-66 Carbon (Pro Build Kit),1075,73049,7700,
2012 BH Bikes G5 (Dura-Ace),1052,71177,7700,
2016 Cannondale Trigger Carbon 1,672,73884,7700,
2013 Cannondale Trigger Carbon 1,672,73884,7700,
2012 Cannondale SuperSix EVO (Dura-Ace),672,71680,7700,
2013 Cannondale Supersix Evo Womens Hi Mod Red,672,75006,7700,
2013 Cannondale Synapse Carbon Black INC,672,75011,7700,
2013 Cannondale Synapse Carbon Hi-MOD Black Inc.,672,73902,7700,
2013 Cannondale Women's SuperSix EVO Hi-MOD Red,672,74025,7700,
2017 Giant Full-E+ 0,683,86942,7700,
2016 Giant Trance Advanced 0 27.5,683,78523,7700,
2016 Giant Trance Advanced 27.5 0,683,90751,7700,
2017 Giant Defy Advanced SL 0,683,71899,7700,
2009 Bianchi 928 Carbon SL Red,661,61077,7700,
2009 Bianchi 928 Carbon T-Cube Dura-Ace,661,61078,7700,
2013 Yeti Cycles SB-66 Carbon (Pro Build Kit),1075,73049,7700,
2012 Specialized Enduro Carbon,741,87841,7700,
2009 Specialized S-Works Endura Carbon,741,60813,7700,
2012 Specialized S-Works Enduro Carbon,741,62047,7700,
2009 Specialized S-Works Enduro Carbon,741,62047,7700,
2010 Specialized S-Works Safire,741,60817,7700,
2009 Specialized S-Works Safire Carbon,741,62056,7700,
2010 Specialized S-Works Stumpjumper FSR,741,58156,7700,
2009 Specialized S-Works Stumpjumper FSR,741,58156,7700,
2009 Specialized S-Works Stumpjumper FSR,741,58156,7700,
2010 Specialized Women's S-Works Safire,741,68868,7700,
2009 Specialized Women's S-Works Safire Carbon,741,67861,7700,
2012 Specialized S-Works Tarmac SL4 SRAM Red,741,71821,7700,
2010 Specialized S-Works Tarmac SL3 Dura Ace,741,63279,7700,
2011 Specialized S-Works Tarmac SL3 SRAM,741,63280,7700,
2012 Specialized S-Works Tarmac SL4 SRAM Red,741,71821,7700,
2010 Specialized S-Works Transition,741,57246,7700,
2011 Specialized Tarmac SL3 SRAM,741,88027,7700,
2012 Specialized Tarmac SL4 SRAM Red,741,88036,7700,
2008 Guru Geneo Dura-Ace,850,65873,7700,
2015 Guru Photon R Custom (Ultegra),850,79373,7700,
2009 Guru Praemio Dura-Ace,850,67364,7700,
2008 Guru Praemio Dura-Ace,850,67364,7700,
2014 Guru Praemio R (Ultegra Di2),850,79398,7700,
2009 Guru Women's Praemio Dura-Ace,850,67383,7700,
2008 Guru Women's Praemio Dura-Ace,850,67383,7700,
2008 Trek Madone 6.9,750,60936,7700,
2005 Trek Madone SSL,750,57304,7700,
2014 Lapierre XR 929,1083,79534,7700,
2014 Lapierre Zesty Trail 929,1083,79546,7700,
1995 Ti Cycles Tandem Titanium,822,43264,7700,
2016 Seven Cycles Sola Pro (SRAM XX1),939,80211,7706,
2016 Seven Cycles Sola SLX (SRAM XX1),939,80220,7706,
2014 Opus Prime LE 29er,1048,77217,7725,
2014 Giant Trance Advanced 0 27.5,683,78523,7725,
2014 Giant Trance Advanced 27.5 0,683,90751,7725,
2008 Orbea Ordu Limited,1024,59222,7725,
2013 Felt DA2,1006,77818,7749,
2015 Pivot Cycles Les 27.5 Carbon XTR 2x Reynolds Carbon,1058,81547,7749,
2015 Pivot Cycles Les 29 Carbon XTR 2x Reynolds Carbon,1058,81561,7749,
2011 Co-Motion PeriScope Trident Convertible,675,58536,7750,
2011 Co-Motion PeriScope Trident Convertible,675,58536,7750,
2018 Cannondale Jekyll Carbon 1,672,63497,7750,
2018 Cannondale Trigger Carbon 1,672,73884,7750,
2015 Giant Trance Advanced 0 27.5,683,78523,7750,
2015 Giant Trance Advanced 27.5 0,683,90751,7750,
2013 Giant XTC Advanced SL 0 29,683,73816,7750,
2013 Giant XTC Advanced SL 29er 0,683,90842,7750,
2002 da Vinci Designs Global Symbiosis XC,920,53911,7750,
2008 Orbea Ordu Red,1024,66883,7750,
2013 Pivot Cycles Mach 5.7 Carbon (XTR),1058,76749,7750,
2013 Pivot Cycles Women's Mach 5.7 Carbon (XTR),1058,76791,7750,
2001 Litespeed Taliani,767,47613,7765,
2015 Pivot Cycles Mach 6 Carbon X01 Reynolds Carbon,1058,81679,7774,
2015 Pivot Cycles Mach 6 Carbon XTR/XT Pro 1x Reynolds Carbon,1058,81687,7774,
2012 Turner Bikes DHR (Pro DH Kit),1344,82639,7786,
2012 Turner Enterprises DHR (Pro DH Kit),1025,73137,7786,
1997 Ti Cycles Custom Tandem Ti,822,46441,7790,
2016 Co-Motion Robusta,675,52532,7795,
2007 Co-Motion Supremo Co-Pilot,675,57398,7795,
2016 Co-Motion Robusta,675,52532,7795,
2007 Co-Motion Supremo Co-Pilot,675,57398,7795,
2014 Seven Cycles Mudhoney Pro (Shimano Dura-Ace 9000 Disc),939,80198,7795,
2014 Seven Cycles Mudhoney Pro (SRAM RED Disc),939,80199,7795,
2015 Niner RIP 9 RDO 5-Star XX1,1047,81401,7799,
2016 Juliana Joplin 2.0 CC XX1 - Women's,1254,87084,7799,
2016 Ibis Tranny 29 (XTR 2X),688,84247,7799,
2016 Ibis Tranny 29 (XTR 2X),688,84312,7799,
2016 Ibis Tranny 29 (XX1),688,84249,7799,
2016 Ibis Tranny 29 (XX1),688,84313,7799,
2017 Pivot Cycles MACH 4 TEAM XTR 1x,1058,89748,7799,
2017 Fuji SL 1.1 Disc,681,86898,7799,
2017 Parlee Cycles Chebacco Dura-Ace Di2,1108,89697,7799,
2017 Parlee Cycles Altum Disc Dura-Ace Di2,1108,89688,7799,
2017 Parlee Cycles Altum Dura-Ace Di2,1108,89692,7799,
2016 Santa Cruz Hightower CC 29 XX1,818,85874,7799,
2016 Santa Cruz Hightower CC XX1 27.5+,818,85877,7799,
2016 Santa Cruz Tallboy 3.0 CC XX1,818,87726,7799,
2014 Cannondale SuperSix EVO Hi-MOD 1 Dura-Ace,672,78512,7800,
2010 Blue AC1 SL (Red),1082,69078,7800,
2011 Blue Axino (Red/Zipp/TRP),1082,71407,7800,
2010 Blue Women's AC1 SL WB (Red),1082,69080,7800,
2010 Giant Anthem X Advanced SL 0,683,62592,7800,
2014 Specialized Stumpjumper 29,741,86144,7800,
2014 Specialized Stumpjumper 29 WC,741,87991,7800,
2015 Specialized Stumpjumper 29 World Cup,741,86145,7800,
2014 Specialized S-Works Stumpjumper 29,741,77804,7800,
2014 Specialized S-Works Stumpjumper 29 WC,741,78602,7800,
2015 Specialized S-Works Stumpjumper 29 World Cup,741,80318,7800,
2007 Litespeed Vortex (Dura-Ace),767,66077,7800,
2007 Litespeed Vortex (Force),767,66085,7800,
2017 Cervelo C5 Dura-Ace Di2 9070,1002,90538,7800,
2010 Focus Izalco Extreme Dura-Ace,1098,70034,7800,
2010 Focus Izalco Extreme Dura-Ace Compact,1098,70036,7800,
2015 Focus Izalco Max 1.0,1098,79262,7800,
2016 Focus Izalco Max Dura-Ace Di2,1098,86811,7800,
2011 Focus Izalco Chrono 1.0,1098,71210,7800,
2011 Fuji DSR 1.0,681,62536,7800,
2012 Parlee Cycles Z5 Gray (Record),1108,72490,7800,
2009 Jamis Xenith T2 650,690,61683,7800,
2016 Seven Cycles Evergreen SLX (Shimano Ultegra Di2),939,80187,7801,
2016 Seven Cycles Evergreen SLX (Shimano Ultegra Di2),939,80187,7801,
2017 Seven Cycles 622 SL Shimano Dura-Ace 9100,939,90000,7814,
2016 Seven Cycles Sola Pro (Shimano XTR),939,80210,7821,
2016 Seven Cycles Sola SLX (Shimano XTR),939,80218,7821,
2014 Co-Motion Robusta,675,52532,7825,
2014 Co-Motion Robusta,675,52532,7825,
2015 Co-Motion Robusta,675,52532,7845,
2015 Co-Motion Robusta,675,52532,7845,
2014 Seven Cycles Axiom SLX (SRAM Red 22 Hydraulic Rim),939,80162,7845,
2008 Co-Motion Robusta (Shimano Dura-Ace),675,66308,7850,
2009 Blue Triad (Dura-Ace 7900),1082,68644,7850,
2011 Orbea Ordu GDR,1024,64211,7850,
2011 Trek Fuel EX 9.9,750,62129,7870,
2012 Orbea Orca Dama SDi2,1024,72402,7875,
2012 Orbea Orca Dama SDi2 - Women's,1024,76105,7875,
2012 Orbea Orca SDi2,1024,72311,7875,
2010 Jamis Dakota DXC Team,690,63976,7875,
2016 Seven Cycles Mudhoney SLX (SRAM RED Disc),939,80208,7879,
2016 Trek Emonda SLR 8,750,78841,7880,
2016 Seven Cycles Axiom SLX (SRAM Red 22 Hydraulic Rim),939,80162,7881,
2012 Co-Motion Supremo,675,53905,7895,
2012 Co-Motion Supremo,675,53905,7895,
2007 Guru Aero'Ti Dura-Ace,850,65887,7895,
2014 Seven Cycles Evergreen SLX (SRAM RED 22 Mechanical),939,80188,7895,
2013 Seven Cycles 622 SLX (Chorus),939,78163,7895,
2010 Seven Cycles Axiom SL (Dura-Ace),939,69819,7895,
2013 Seven Cycles Diamas SL (Ultegra Di2),939,78232,7895,
2014 Seven Cycles Evergreen SLX (SRAM RED 22 Mechanical),939,80188,7895,
2013 Ridley Noah (Dura-Ace),1064,76894,7896,
2016 Opus Vivace 1,1048,85238,7899,
2016 Opus Vivace 1,1048,85525,7899,
2017 Pivot Cycles LES TEAM XTR Di2 1x,1058,89730,7899,
2017 Pivot Cycles Mach 429 Trail TEAM XX1 Eagle,1058,89765,7899,
2017 Pivot Cycles Mach 429 Trail Team XX1 Eagle 27.5+,1058,89766,7899,
2017 Pivot Cycles MACH 429SL TEAM XTR 1x,1058,89771,7899,
2017 Intense Cycles Recluse Elite,1074,87049,7899,
2013 Fuji Altamira 11,681,75156,7899,
2010 Cannondale Synapse Hi-MOD Red,672,61197,7900,
2015 Guru Praemio (Dura-Ace),850,79387,7900,
2014 Guru Praemio (Dura-Ace),850,79387,7900,
2016 Litespeed Pinhoti SL (Shimano XTR 1 x 11),767,84525,7900,
2016 Litespeed Pinhoti SL (Shimano XTR 1 x 11),767,84612,7900,
2010 Orbea Ordu Red,1024,66883,7900,
2015 Trek Domane 6.9 Disc,750,80448,7900,
2015 Trek Speed Concept 9.8,750,64701,7900,
2009 Colnago CX-1 (Red),1065,68330,7900,
2015 Intense Cycles 951 EVO (DVO Special Edition),1074,81137,7900,
2013 Fuji Altamira 1.1,681,74176,7900,
2013 Fuji Altamira 1.1,681,74176,7900,
2015 Look 927 Carbon (SRAM XX1),701,82216,7900,
2015 Lapierre DH Team,1083,81262,7900,
2011 Jamis Xenith SL,690,60343,7900,
2009 Jamis Xenith SL,690,60343,7900,
2010 Devinci Leo SL Dura-Ace/S60,954,69947,7940,
2012 Blue AC1 SL (Red),1082,69078,7950,
2011 Blue AC1 SL (Red),1082,69078,7950,
2011 Blue Women's AC1 SL WB,1082,71409,7950,
2011 Turner Bikes Flux (Pro XTR 2x10 Kit),1344,82646,7950,
2011 Turner Bikes Flux (Pro XTR 3x10 Kit),1344,82647,7950,
2011 Turner Bikes Flux (Pro XX 2x10 Kit),1344,82649,7950,
2011 Turner Bikes Sultan (Pro XTR 2x10 Kit),1344,82658,7950,
2011 Turner Bikes Sultan (Pro XTR 3x10 Kit),1344,82659,7950,
2011 Turner Bikes Sultan (Pro XX 2x10 Kit),1344,82661,7950,
2011 Turner Enterprises Flux (Pro XTR 2x10 Kit),1025,71090,7950,
2011 Turner Enterprises Flux (Pro XTR 3x10 Kit),1025,71091,7950,
2011 Turner Enterprises Flux (Pro XX 2x10 Kit),1025,71092,7950,
2011 Turner Enterprises Sultan (Pro XTR 2x10 Kit),1025,71098,7950,
2011 Turner Enterprises Sultan (Pro XTR 3x10 Kit),1025,71097,7950,
2011 Turner Enterprises Sultan (Pro XX 2x10 Kit),1025,71099,7950,
2012 Blue AC1 SL LE (Red),1082,73112,7955,
2012 Orbea Orca Dama SRC,1024,72404,7975,
2012 Orbea Orca Dama SRC - Women's,1024,76107,7975,
2012 Orbea Orca SRC,1024,72316,7975,
2011 Trek Top Fuel 9.9 SSL,750,60958,7980,
2013 Trek Madone 7.7,750,73457,7980,
2013 Cannondale Supersix EVO Dura Ace,672,75001,7990,
2013 Cannondale SuperSix EVO Hi-MOD Dura-Ace,672,73971,7990,
2013 Co-Motion Supremo,675,53905,7995,
2007 Co-Motion Speedster Quad,675,58543,7995,
2013 Co-Motion Supremo,675,53905,7995,
1997 Santana Team Ti-26,735,44748,7995,
1997 Santana Team Ti-700,735,44749,7995,
2000 Santana Ti-700,735,51588,7995,
2007 Co-Motion Macchiato,675,62368,7996,
2007 Co-Motion Macchiato,675,62368,7996,
2011 Turner Bikes 5 Spot (Pro XTR 2x10 Kit),1344,82631,7998,
2011 Turner Bikes 5 Spot (Pro XTR 3x10 Kit),1344,82632,7998,
2011 Turner Bikes 5 Spot (Pro XX Kit),1344,82634,7998,
2011 Turner Enterprises 5 Spot (Pro XTR 2x10 Kit),1025,71083,7998,
2011 Turner Enterprises 5 Spot (Pro XTR 3x10 Kit),1025,71084,7998,
2011 Turner Enterprises 5 Spot (Pro XX Kit),1025,71085,7998,
2013 Niner Jet 9 RDO XTR,1047,75440,7999,
2009 Commencal Supreme DH Team,1042,58568,7999,
2016 Felt AR1,1006,62453,7999,
2014 Felt DA2,1006,77818,7999,
2014 Felt Z1 Dura Ace Di2,1006,75071,7999,
2017 Eddy Merckx EM 525 Endurance Caliper Dura Ace,680,89003,7999,
2017 Eddy Merckx EM 525 Endurance Disc Ultegra Di2,680,89009,7999,
2017 Eddy Merckx EM 525 Performance Caliper Dura Ace,680,89010,7999,
2017 Eddy Merckx EM 525 Performance Disc Ultegra Di2,680,89016,7999,
2017 Norco Tactic SLR RED eTap,714,87459,7999,
2015 BMC Fourstroke FS01 29 (XX1),792,80865,7999,
2016 BMC Trailfox 01 (XX1),792,82885,7999,
2015 BMC Trailfox TF01 (XX1),792,80888,7999,
2015 BMC Trackmachine TR01,792,78915,7999,
2002 Longbikes 900 RS  Quad,977,54219,7999,
2017 Orbea Occam AM M-LTD,1024,85257,7999,
2016 Orbea Occam AM M-LTD,1024,85257,7999,
